user_id,event_type,event_time
6ecc43f1-87f4-4a10-b9b9-4447a5d0bc22,GATE_IN,2023-02-02T19:16:09.000Z
f85a9fe3-1744-4181-b81c-a8f93df57f02,GATE_IN,2023-02-02T19:16:22.000Z
6ecc43f1-87f4-4a10-b9b9-4447a5d0bc22,gate_out,2023-02-02T19:20:52.000Z
6ecc43f1-87f4-4a10-b9b9-4447a5d0bc22,GATE_IN,2023-02-02T19:21:23.000Z
2c4c1aa0-5dd6-4fc1-b474-6c2ed92dd43c,GATE_IN,2023-02-02T19:23:58.000Z
abce78a1-f8e6-4e9b-aafe-9786846e089e,GATE_OUT,2023-02-02T19:27:45.000Z
a8c60645-aef4-4b4e-aefb-65e242536c2f,GATE_OUT,2023-02-02T19:34:24.000Z
98ea63ee-bba1-4ea5-8ada-1d0a2dd1f6fd,GATE_IN,2023-02-02T19:36:39.000Z
45887b17-5c63-410d-9ae3-e645743c3076,GATE_IN,2023-02-02T19:45:46.000Z
bfa0f1f9-300e-41ad-bcff-0c3bd79595f1,GATE_OUT,2023-02-02T19:49:01.000Z
98ea63ee-bba1-4ea5-8ada-1d0a2dd1f6fd,GATE_OUT,2023-02-02T19:50:45.000Z
45887b17-5c63-410d-9ae3-e645743c3076,GATE_OUT,2023-02-02T19:55:10.000Z
0e581334-ccca-4141-9731-ddf544b1c549,GATE_OUT,2023-02-02T20:07:11.000Z
36ca1a7a-a927-4838-bb36-4fcd974014c9,GATE_OUT,2023-02-02T20:15:56.000Z
2c4c1aa0-5dd6-4fc1-b474-6c2ed92dd43c,GATE_OUT,2023-02-02T20:16:37.000Z
p3b4e81f-79de-4937-ba87-aec8e7e731af,GATE_OUT,2023-02-02T20:21:20.000Z
6ecc43f1-87f4-4a10-b9b9-4447a5d0bc22,gate_out,2023-02-02T20:24:18.000Z
495958c6-3d03-43e3-b324-b3191d5c78f1,GATE_OUT,2023-02-02T20:34:41.000Z
f85a9fe3-1744-4181-b81c-a8f93df57f02,gate_out,2023-02-02T20:35:59.000Z
1fcdd2f5-13ed-4ee8-b4ec-706654e68472,GATE_OUT,2023-02-02T20:46:19.000Z
oab91046-1831-436d-a41d-da6ba1b2d385,GATE_OUT,2023-02-02T21:07:37.000Z
b12841ab-ad59-42bc-ad7c-8e9c97cb8fba,gate_out,2023-02-02T21:39:09.000Z
tc83470b-61c3-48c5-9bf3-9d623942e2ec,GATE_IN,2023-02-03T08:23:43.000Z
5dafb3b2-22aa-4039-a2f0-3cf711f84177,GATE_IN,2023-02-03T08:29:34.000Z
2e5d8815-4e59-4302-99c0-6fc9593a2eef,GATE_IN,2023-02-03T08:51:23.000Z
b12841ab-ad59-42bc-ad7c-8e9c97cb8fba,GATE_IN,2023-02-03T09:00:10.000Z
tc83470b-61c3-48c5-9bf3-9d623942e2ec,GATE_OUT,2023-02-03T09:11:52.000Z
495958c6-3d03-43e3-b324-b3191d5c78f1,GATE_IN,2023-02-03T09:15:17.000Z
0b99d382-ea52-4a1d-8e9e-218933c0d7b8,GATE_IN,2023-02-03T09:16:22.000Z
abce78a1-f8e6-4e9b-aafe-9786846e089e,GATE_IN,2023-02-03T09:16:23.000Z
1fcdd2f5-13ed-4ee8-b4ec-706654e68472,GATE_IN,2023-02-03T09:43:51.000Z
5dafb3b2-22aa-4039-a2f0-3cf711f84177,GATE_OUT,2023-02-03T09:57:56.000Z
8ee31b32-9b50-47da-8927-801a62348cb5,GATE_IN,2023-02-03T10:06:36.000Z
67e4c352-bda1-4289-b0a4-0e25f67af5f2,GATE_IN,2023-02-03T10:13:18.000Z
67e4c352-bda1-4289-b0a4-0e25f67af5f2,GATE_OUT,2023-02-03T10:35:54.000Z
67e4c352-bda1-4289-b0a4-0e25f67af5f2,GATE_IN,2023-02-03T10:50:55.000Z
bfa0f1f9-300e-41ad-bcff-0c3bd79595f1,gate_in,2023-02-03T10:55:17.000Z
0b99d382-ea52-4a1d-8e9e-218933c0d7b8,GATE_OUT,2023-02-03T10:56:25.000Z
f85a9fe3-1744-4181-b81c-a8f93df57f02,GATE_IN,2023-02-03T11:02:03.000Z
tc83470b-61c3-48c5-9bf3-9d623942e2ec,GATE_IN,2023-02-03T11:10:23.000Z
f85a9fe3-1744-4181-b81c-a8f93df57f02,GATE_OUT,2023-02-03T11:14:21.000Z
p3b4e81f-79de-4937-ba87-aec8e7e731af,gate_in,2023-02-03T11:44:13.000Z
33c08c48-f50a-4c72-a975-f8572d65a8db,GATE_IN,2023-02-03T11:44:56.000Z
33c08c48-f50a-4c72-a975-f8572d65a8db,GATE_OUT,2023-02-03T11:53:12.000Z
5dafb3b2-22aa-4039-a2f0-3cf711f84177,GATE_IN,2023-02-03T11:55:53.000Z
a59f9f64-2937-40e6-bc28-e43fbab63a65,GATE_IN,2023-02-03T11:58:40.000Z
oab91046-1831-436d-a41d-da6ba1b2d385,GATE_IN,2023-02-03T12:09:07.000Z
abce78a1-f8e6-4e9b-aafe-9786846e089e,GATE_OUT,2023-02-03T12:12:06.000Z
bfa0f1f9-300e-41ad-bcff-0c3bd79595f1,GATE_OUT,2023-02-03T12:30:08.000Z
33c08c48-f50a-4c72-a975-f8572d65a8db,GATE_IN,2023-02-03T12:36:17.000Z
67e4c352-bda1-4289-b0a4-0e25f67af5f2,GATE_OUT,2023-02-03T12:37:23.000Z
oab91046-1831-436d-a41d-da6ba1b2d385,GATE_OUT,2023-02-03T12:40:08.000Z
p3b4e81f-79de-4937-ba87-aec8e7e731af,gate_out,2023-02-03T12:50:28.000Z
2c4c1aa0-5dd6-4fc1-b474-6c2ed92dd43c,GATE_IN,2023-02-03T12:55:37.000Z
0b99d382-ea52-4a1d-8e9e-218933c0d7b8,GATE_IN,2023-02-03T13:08:47.000Z
bfa0f1f9-300e-41ad-bcff-0c3bd79595f1,GATE_IN,2023-02-03T13:12:23.000Z
8ee31b32-9b50-47da-8927-801a62348cb5,GATE_OUT,2023-02-03T13:29:50.000Z
abce78a1-f8e6-4e9b-aafe-9786846e089e,GATE_IN,2023-02-03T13:31:24.000Z
2c4c1aa0-5dd6-4fc1-b474-6c2ed92dd43c,GATE_OUT,2023-02-03T13:32:00.000Z
495958c6-3d03-43e3-b324-b3191d5c78f1,GATE_OUT,2023-02-03T13:32:29.000Z
tc83470b-61c3-48c5-9bf3-9d623942e2ec,GATE_OUT,2023-02-03T13:40:45.000Z
45887b17-5c63-410d-9ae3-e645743c3076,GATE_IN,2023-02-03T13:47:31.000Z
bfa0f1f9-300e-41ad-bcff-0c3bd79595f1,gate_out,2023-02-03T13:55:29.000Z
b12841ab-ad59-42bc-ad7c-8e9c97cb8fba,GATE_OUT,2023-02-03T13:55:58.000Z
p3b4e81f-79de-4937-ba87-aec8e7e731af,GATE_IN,2023-02-03T14:02:18.000Z
p3b4e81f-79de-4937-ba87-aec8e7e731af,GATE_OUT,2023-02-03T14:12:23.000Z
2c4c1aa0-5dd6-4fc1-b474-6c2ed92dd43c,GATE_IN,2023-02-03T14:13:25.000Z
1fcdd2f5-13ed-4ee8-b4ec-706654e68472,gate_out,2023-02-03T14:34:02.000Z
abce78a1-f8e6-4e9b-aafe-9786846e089e,GATE_OUT,2023-02-03T14:47:57.000Z
oab91046-1831-436d-a41d-da6ba1b2d385,GATE_IN,2023-02-03T14:55:55.000Z
2e5d8815-4e59-4302-99c0-6fc9593a2eef,gate_out,2023-02-03T14:57:16.000Z
2c4c1aa0-5dd6-4fc1-b474-6c2ed92dd43c,GATE_OUT,2023-02-03T15:24:26.000Z
p3b4e81f-79de-4937-ba87-aec8e7e731af,GATE_IN,2023-02-03T15:24:53.000Z
oab91046-1831-436d-a41d-da6ba1b2d385,GATE_OUT,2023-02-03T15:35:34.000Z
67e4c352-bda1-4289-b0a4-0e25f67af5f2,GATE_IN,2023-02-03T15:35:49.000Z
2e5d8815-4e59-4302-99c0-6fc9593a2eef,gate_in,2023-02-03T15:41:36.000Z
2e5d8815-4e59-4302-99c0-6fc9593a2eef,GATE_OUT,2023-02-03T15:47:40.000Z
bfa0f1f9-300e-41ad-bcff-0c3bd79595f1,GATE_IN,2023-02-03T15:52:01.000Z
oab91046-1831-436d-a41d-da6ba1b2d385,GATE_IN,2023-02-03T16:00:07.000Z
8ee31b32-9b50-47da-8927-801a62348cb5,GATE_IN,2023-02-03T16:10:11.000Z
p3b4e81f-79de-4937-ba87-aec8e7e731af,GATE_OUT,2023-02-03T16:10:12.000Z
b12841ab-ad59-42bc-ad7c-8e9c97cb8fba,GATE_IN,2023-02-03T16:12:52.000Z
bfa0f1f9-300e-41ad-bcff-0c3bd79595f1,GATE_OUT,2023-02-03T16:17:30.000Z
45887b17-5c63-410d-9ae3-e645743c3076,GATE_OUT,2023-02-03T16:24:09.000Z
0b99d382-ea52-4a1d-8e9e-218933c0d7b8,GATE_OUT,2023-02-03T16:24:44.000Z
2e5d8815-4e59-4302-99c0-6fc9593a2eef,GATE_IN,2023-02-03T16:37:28.000Z
36ca1a7a-a927-4838-bb36-4fcd974014c9,GATE_IN,2023-02-03T16:50:08.000Z
8ee31b32-9b50-47da-8927-801a62348cb5,GATE_OUT,2023-02-03T16:50:16.000Z
5dafb3b2-22aa-4039-a2f0-3cf711f84177,gate_out,2023-02-03T17:13:02.000Z
33c08c48-f50a-4c72-a975-f8572d65a8db,GATE_OUT,2023-02-03T17:24:46.000Z
b12841ab-ad59-42bc-ad7c-8e9c97cb8fba,GATE_OUT,2023-02-03T17:29:03.000Z
2e5d8815-4e59-4302-99c0-6fc9593a2eef,gate_out,2023-02-03T17:41:50.000Z
oab91046-1831-436d-a41d-da6ba1b2d385,gate_out,2023-02-03T17:43:41.000Z
5dafb3b2-22aa-4039-a2f0-3cf711f84177,GATE_IN,2023-02-03T18:03:50.000Z
b12841ab-ad59-42bc-ad7c-8e9c97cb8fba,GATE_IN,2023-02-03T18:15:55.000Z
8ee31b32-9b50-47da-8927-801a62348cb5,GATE_IN,2023-02-03T18:23:17.000Z
495958c6-3d03-43e3-b324-b3191d5c78f1,GATE_IN,2023-02-03T18:29:57.000Z
p3b4e81f-79de-4937-ba87-aec8e7e731af,GATE_IN,2023-02-03T18:33:40.000Z
abce78a1-f8e6-4e9b-aafe-9786846e089e,GATE_IN,2023-02-03T18:50:10.000Z
67e4c352-bda1-4289-b0a4-0e25f67af5f2,GATE_OUT,2023-02-03T19:14:09.000Z
495958c6-3d03-43e3-b324-b3191d5c78f1,GATE_OUT,2023-02-03T19:14:46.000Z
a59f9f64-2937-40e6-bc28-e43fbab63a65,GATE_OUT,2023-02-03T19:20:02.000Z
tc83470b-61c3-48c5-9bf3-9d623942e2ec,GATE_IN,2023-02-03T19:20:16.000Z
45887b17-5c63-410d-9ae3-e645743c3076,GATE_IN,2023-02-03T19:54:24.000Z
tc83470b-61c3-48c5-9bf3-9d623942e2ec,GATE_OUT,2023-02-03T19:57:28.000Z
45887b17-5c63-410d-9ae3-e645743c3076,GATE_OUT,2023-02-03T20:12:38.000Z
p3b4e81f-79de-4937-ba87-aec8e7e731af,gate_out,2023-02-03T20:13:06.000Z
5dafb3b2-22aa-4039-a2f0-3cf711f84177,GATE_OUT,2023-02-03T20:33:37.000Z
36ca1a7a-a927-4838-bb36-4fcd974014c9,GATE_OUT,2023-02-03T20:38:03.000Z
0b99d382-ea52-4a1d-8e9e-218933c0d7b8,GATE_IN,2023-02-03T20:43:20.000Z
8ee31b32-9b50-47da-8927-801a62348cb5,GATE_OUT,2023-02-03T20:48:20.000Z
b12841ab-ad59-42bc-ad7c-8e9c97cb8fba,GATE_OUT,2023-02-03T20:58:35.000Z
abce78a1-f8e6-4e9b-aafe-9786846e089e,GATE_OUT,2023-02-03T21:37:07.000Z
0b99d382-ea52-4a1d-8e9e-218933c0d7b8,GATE_OUT,2023-02-03T21:55:12.000Z
495958c6-3d03-43e3-b324-b3191d5c78f1,GATE_IN,2023-02-06T08:25:25.000Z
f85a9fe3-1744-4181-b81c-a8f93df57f02,GATE_IN,2023-02-06T08:44:53.000Z
2c4c1aa0-5dd6-4fc1-b474-6c2ed92dd43c,GATE_IN,2023-02-06T08:45:00.000Z
36ca1a7a-a927-4838-bb36-4fcd974014c9,GATE_IN,2023-02-06T08:45:35.000Z
p3b4e81f-79de-4937-ba87-aec8e7e731af,GATE_IN,2023-02-06T09:01:33.000Z
495958c6-3d03-43e3-b324-b3191d5c78f1,GATE_OUT,2023-02-06T09:08:58.000Z
abce78a1-f8e6-4e9b-aafe-9786846e089e,GATE_IN,2023-02-06T09:10:35.000Z
2e5d8815-4e59-4302-99c0-6fc9593a2eef,GATE_IN,2023-02-06T09:26:29.000Z
2c4c1aa0-5dd6-4fc1-b474-6c2ed92dd43c,GATE_OUT,2023-02-06T09:30:48.000Z
tc83470b-61c3-48c5-9bf3-9d623942e2ec,GATE_IN,2023-02-06T09:34:24.000Z
f85a9fe3-1744-4181-b81c-a8f93df57f02,GATE_OUT,2023-02-06T09:41:25.000Z
2c4c1aa0-5dd6-4fc1-b474-6c2ed92dd43c,GATE_IN,2023-02-06T09:47:28.000Z
abce78a1-f8e6-4e9b-aafe-9786846e089e,GATE_OUT,2023-02-06T09:48:02.000Z
98ea63ee-bba1-4ea5-8ada-1d0a2dd1f6fd,gate_in,2023-02-06T09:53:14.000Z
tc83470b-61c3-48c5-9bf3-9d623942e2ec,GATE_OUT,2023-02-06T10:06:23.000Z
36ca1a7a-a927-4838-bb36-4fcd974014c9,GATE_OUT,2023-02-06T10:12:51.000Z
0b99d382-ea52-4a1d-8e9e-218933c0d7b8,GATE_IN,2023-02-06T10:44:58.000Z
0e581334-ccca-4141-9731-ddf544b1c549,GATE_IN,2023-02-06T10:46:39.000Z
2e5d8815-4e59-4302-99c0-6fc9593a2eef,GATE_OUT,2023-02-06T10:51:22.000Z
8ee31b32-9b50-47da-8927-801a62348cb5,GATE_IN,2023-02-06T10:55:29.000Z
98ea63ee-bba1-4ea5-8ada-1d0a2dd1f6fd,GATE_OUT,2023-02-06T11:00:59.000Z
1f55d290-49ff-4512-b1c1-ee92ec9680ab,GATE_IN,2023-02-06T11:09:03.000Z
a59f9f64-2937-40e6-bc28-e43fbab63a65,GATE_IN,2023-02-06T11:19:10.000Z
45887b17-5c63-410d-9ae3-e645743c3076,GATE_IN,2023-02-06T11:22:12.000Z
a8c60645-aef4-4b4e-aefb-65e242536c2f,GATE_IN,2023-02-06T11:24:14.000Z
2c4c1aa0-5dd6-4fc1-b474-6c2ed92dd43c,gate_out,2023-02-06T11:26:43.000Z
0e581334-ccca-4141-9731-ddf544b1c549,GATE_OUT,2023-02-06T11:31:21.000Z
2c4c1aa0-5dd6-4fc1-b474-6c2ed92dd43c,GATE_IN,2023-02-06T11:56:43.000Z
1fcdd2f5-13ed-4ee8-b4ec-706654e68472,GATE_IN,2023-02-06T12:27:13.000Z
2e5d8815-4e59-4302-99c0-6fc9593a2eef,GATE_IN,2023-02-06T12:33:38.000Z
1fcdd2f5-13ed-4ee8-b4ec-706654e68472,gate_out,2023-02-06T12:35:19.000Z
2c4c1aa0-5dd6-4fc1-b474-6c2ed92dd43c,gate_out,2023-02-06T12:45:41.000Z
33c08c48-f50a-4c72-a975-f8572d65a8db,GATE_IN,2023-02-06T12:51:32.000Z
a8c60645-aef4-4b4e-aefb-65e242536c2f,GATE_OUT,2023-02-06T12:56:25.000Z
a8c60645-aef4-4b4e-aefb-65e242536c2f,GATE_IN,2023-02-06T13:09:40.000Z
b12841ab-ad59-42bc-ad7c-8e9c97cb8fba,GATE_IN,2023-02-06T13:17:03.000Z
1f55d290-49ff-4512-b1c1-ee92ec9680ab,GATE_OUT,2023-02-06T13:21:51.000Z
98ea63ee-bba1-4ea5-8ada-1d0a2dd1f6fd,GATE_IN,2023-02-06T13:22:12.000Z
45887b17-5c63-410d-9ae3-e645743c3076,GATE_OUT,2023-02-06T13:25:38.000Z
33c08c48-f50a-4c72-a975-f8572d65a8db,GATE_OUT,2023-02-06T13:31:06.000Z
1fcdd2f5-13ed-4ee8-b4ec-706654e68472,GATE_IN,2023-02-06T13:35:56.000Z
36ca1a7a-a927-4838-bb36-4fcd974014c9,GATE_IN,2023-02-06T13:48:39.000Z
tc83470b-61c3-48c5-9bf3-9d623942e2ec,GATE_IN,2023-02-06T13:52:43.000Z
98ea63ee-bba1-4ea5-8ada-1d0a2dd1f6fd,GATE_OUT,2023-02-06T13:55:45.000Z
a59f9f64-2937-40e6-bc28-e43fbab63a65,GATE_OUT,2023-02-06T14:06:22.000Z
p3b4e81f-79de-4937-ba87-aec8e7e731af,GATE_OUT,2023-02-06T14:19:18.000Z
495958c6-3d03-43e3-b324-b3191d5c78f1,gate_in,2023-02-06T14:21:26.000Z
45887b17-5c63-410d-9ae3-e645743c3076,GATE_IN,2023-02-06T14:23:44.000Z
abce78a1-f8e6-4e9b-aafe-9786846e089e,GATE_IN,2023-02-06T14:42:44.000Z
abce78a1-f8e6-4e9b-aafe-9786846e089e,GATE_OUT,2023-02-06T15:10:14.000Z
b12841ab-ad59-42bc-ad7c-8e9c97cb8fba,gate_out,2023-02-06T15:33:32.000Z
2e5d8815-4e59-4302-99c0-6fc9593a2eef,GATE_OUT,2023-02-06T15:36:46.000Z
abce78a1-f8e6-4e9b-aafe-9786846e089e,GATE_IN,2023-02-06T15:46:02.000Z
tc83470b-61c3-48c5-9bf3-9d623942e2ec,GATE_OUT,2023-02-06T15:48:03.000Z
0b99d382-ea52-4a1d-8e9e-218933c0d7b8,GATE_OUT,2023-02-06T15:53:35.000Z
p3b4e81f-79de-4937-ba87-aec8e7e731af,GATE_IN,2023-02-06T15:54:52.000Z
tc83470b-61c3-48c5-9bf3-9d623942e2ec,GATE_IN,2023-02-06T16:05:18.000Z
67e4c352-bda1-4289-b0a4-0e25f67af5f2,GATE_IN,2023-02-06T16:10:51.000Z
a59f9f64-2937-40e6-bc28-e43fbab63a65,gate_in,2023-02-06T16:16:30.000Z
b12841ab-ad59-42bc-ad7c-8e9c97cb8fba,gate_in,2023-02-06T16:18:54.000Z
1f55d290-49ff-4512-b1c1-ee92ec9680ab,GATE_IN,2023-02-06T16:25:15.000Z
5dafb3b2-22aa-4039-a2f0-3cf711f84177,GATE_IN,2023-02-06T16:26:48.000Z
p3b4e81f-79de-4937-ba87-aec8e7e731af,GATE_OUT,2023-02-06T17:11:44.000Z
abce78a1-f8e6-4e9b-aafe-9786846e089e,GATE_OUT,2023-02-06T17:27:21.000Z
tc83470b-61c3-48c5-9bf3-9d623942e2ec,GATE_OUT,2023-02-06T17:30:12.000Z
1fcdd2f5-13ed-4ee8-b4ec-706654e68472,GATE_OUT,2023-02-06T17:39:39.000Z
b12841ab-ad59-42bc-ad7c-8e9c97cb8fba,GATE_OUT,2023-02-06T17:43:40.000Z
tc83470b-61c3-48c5-9bf3-9d623942e2ec,GATE_IN,2023-02-06T17:53:32.000Z
495958c6-3d03-43e3-b324-b3191d5c78f1,GATE_OUT,2023-02-06T17:57:14.000Z
8ee31b32-9b50-47da-8927-801a62348cb5,GATE_OUT,2023-02-06T18:05:51.000Z
33c08c48-f50a-4c72-a975-f8572d65a8db,GATE_IN,2023-02-06T18:21:57.000Z
5dafb3b2-22aa-4039-a2f0-3cf711f84177,GATE_OUT,2023-02-06T18:27:00.000Z
b12841ab-ad59-42bc-ad7c-8e9c97cb8fba,GATE_IN,2023-02-06T18:30:57.000Z
5dafb3b2-22aa-4039-a2f0-3cf711f84177,GATE_IN,2023-02-06T18:45:28.000Z
tc83470b-61c3-48c5-9bf3-9d623942e2ec,GATE_OUT,2023-02-06T18:48:40.000Z
p3b4e81f-79de-4937-ba87-aec8e7e731af,GATE_IN,2023-02-06T18:49:58.000Z
36ca1a7a-a927-4838-bb36-4fcd974014c9,GATE_OUT,2023-02-06T18:58:33.000Z
5dafb3b2-22aa-4039-a2f0-3cf711f84177,GATE_OUT,2023-02-06T19:02:15.000Z
2c4c1aa0-5dd6-4fc1-b474-6c2ed92dd43c,GATE_IN,2023-02-06T19:02:43.000Z
a59f9f64-2937-40e6-bc28-e43fbab63a65,GATE_OUT,2023-02-06T19:03:29.000Z
45887b17-5c63-410d-9ae3-e645743c3076,GATE_OUT,2023-02-06T19:04:46.000Z
33c08c48-f50a-4c72-a975-f8572d65a8db,GATE_OUT,2023-02-06T19:04:54.000Z
8ee31b32-9b50-47da-8927-801a62348cb5,GATE_IN,2023-02-06T19:22:07.000Z
abce78a1-f8e6-4e9b-aafe-9786846e089e,GATE_IN,2023-02-06T19:23:33.000Z
36ca1a7a-a927-4838-bb36-4fcd974014c9,gate_in,2023-02-06T19:25:41.000Z
2c4c1aa0-5dd6-4fc1-b474-6c2ed92dd43c,GATE_OUT,2023-02-06T19:29:46.000Z
b12841ab-ad59-42bc-ad7c-8e9c97cb8fba,GATE_OUT,2023-02-06T19:30:32.000Z
a59f9f64-2937-40e6-bc28-e43fbab63a65,GATE_IN,2023-02-06T19:33:32.000Z
1f55d290-49ff-4512-b1c1-ee92ec9680ab,GATE_OUT,2023-02-06T19:35:23.000Z
f85a9fe3-1744-4181-b81c-a8f93df57f02,gate_in,2023-02-06T19:37:36.000Z
36ca1a7a-a927-4838-bb36-4fcd974014c9,GATE_OUT,2023-02-06T19:44:17.000Z
33c08c48-f50a-4c72-a975-f8572d65a8db,GATE_IN,2023-02-06T19:45:11.000Z
a8c60645-aef4-4b4e-aefb-65e242536c2f,GATE_OUT,2023-02-06T19:50:11.000Z
45887b17-5c63-410d-9ae3-e645743c3076,GATE_IN,2023-02-06T19:54:50.000Z
a8c60645-aef4-4b4e-aefb-65e242536c2f,GATE_IN,2023-02-06T19:55:27.000Z
33c08c48-f50a-4c72-a975-f8572d65a8db,GATE_OUT,2023-02-06T19:56:42.000Z
45887b17-5c63-410d-9ae3-e645743c3076,GATE_OUT,2023-02-06T20:12:53.000Z
abce78a1-f8e6-4e9b-aafe-9786846e089e,GATE_OUT,2023-02-06T20:14:27.000Z
a8c60645-aef4-4b4e-aefb-65e242536c2f,GATE_OUT,2023-02-06T20:23:25.000Z
a59f9f64-2937-40e6-bc28-e43fbab63a65,GATE_OUT,2023-02-06T20:34:20.000Z
a8c60645-aef4-4b4e-aefb-65e242536c2f,GATE_IN,2023-02-06T20:39:58.000Z
f85a9fe3-1744-4181-b81c-a8f93df57f02,GATE_OUT,2023-02-06T20:46:57.000Z
67e4c352-bda1-4289-b0a4-0e25f67af5f2,GATE_OUT,2023-02-06T21:16:09.000Z
8ee31b32-9b50-47da-8927-801a62348cb5,GATE_OUT,2023-02-06T21:45:27.000Z
p3b4e81f-79de-4937-ba87-aec8e7e731af,GATE_OUT,2023-02-06T21:47:47.000Z
a8c60645-aef4-4b4e-aefb-65e242536c2f,GATE_OUT,2023-02-06T21:52:13.000Z
1fcdd2f5-13ed-4ee8-b4ec-706654e68472,GATE_IN,2023-02-06T23:38:50.000Z
1fcdd2f5-13ed-4ee8-b4ec-706654e68472,GATE_OUT,2023-02-07T01:05:13.000Z
2c4c1aa0-5dd6-4fc1-b474-6c2ed92dd43c,GATE_IN,2023-02-07T08:22:06.000Z
33c08c48-f50a-4c72-a975-f8572d65a8db,GATE_IN,2023-02-07T09:05:22.000Z
b12841ab-ad59-42bc-ad7c-8e9c97cb8fba,GATE_IN,2023-02-07T09:08:13.000Z
tc83470b-61c3-48c5-9bf3-9d623942e2ec,GATE_IN,2023-02-07T09:27:12.000Z
8ee31b32-9b50-47da-8927-801a62348cb5,GATE_IN,2023-02-07T09:29:37.000Z
oab91046-1831-436d-a41d-da6ba1b2d385,GATE_IN,2023-02-07T09:37:38.000Z
bfa0f1f9-300e-41ad-bcff-0c3bd79595f1,gate_in,2023-02-07T09:40:07.000Z
1f55d290-49ff-4512-b1c1-ee92ec9680ab,GATE_IN,2023-02-07T09:41:19.000Z
98ea63ee-bba1-4ea5-8ada-1d0a2dd1f6fd,GATE_IN,2023-02-07T09:46:30.000Z
98ea63ee-bba1-4ea5-8ada-1d0a2dd1f6fd,GATE_OUT,2023-02-07T10:08:52.000Z
1f55d290-49ff-4512-b1c1-ee92ec9680ab,GATE_OUT,2023-02-07T10:15:52.000Z
oab91046-1831-436d-a41d-da6ba1b2d385,GATE_OUT,2023-02-07T10:18:48.000Z
33c08c48-f50a-4c72-a975-f8572d65a8db,GATE_OUT,2023-02-07T10:19:05.000Z
abce78a1-f8e6-4e9b-aafe-9786846e089e,GATE_IN,2023-02-07T10:26:31.000Z
f85a9fe3-1744-4181-b81c-a8f93df57f02,GATE_IN,2023-02-07T10:28:25.000Z
495958c6-3d03-43e3-b324-b3191d5c78f1,GATE_IN,2023-02-07T10:32:12.000Z
abce78a1-f8e6-4e9b-aafe-9786846e089e,GATE_OUT,2023-02-07T10:34:20.000Z
f85a9fe3-1744-4181-b81c-a8f93df57f02,GATE_OUT,2023-02-07T10:37:00.000Z
tc83470b-61c3-48c5-9bf3-9d623942e2ec,GATE_OUT,2023-02-07T10:43:53.000Z
tc83470b-61c3-48c5-9bf3-9d623942e2ec,GATE_IN,2023-02-07T10:46:40.000Z
2c4c1aa0-5dd6-4fc1-b474-6c2ed92dd43c,GATE_OUT,2023-02-07T10:56:20.000Z
b12841ab-ad59-42bc-ad7c-8e9c97cb8fba,GATE_OUT,2023-02-07T11:02:05.000Z
1f55d290-49ff-4512-b1c1-ee92ec9680ab,GATE_IN,2023-02-07T11:14:07.000Z
oab91046-1831-436d-a41d-da6ba1b2d385,GATE_IN,2023-02-07T11:16:51.000Z
8ee31b32-9b50-47da-8927-801a62348cb5,GATE_OUT,2023-02-07T11:23:14.000Z
b12841ab-ad59-42bc-ad7c-8e9c97cb8fba,GATE_IN,2023-02-07T11:35:32.000Z
495958c6-3d03-43e3-b324-b3191d5c78f1,gate_out,2023-02-07T11:48:09.000Z
b12841ab-ad59-42bc-ad7c-8e9c97cb8fba,GATE_OUT,2023-02-07T11:49:02.000Z
p3b4e81f-79de-4937-ba87-aec8e7e731af,GATE_IN,2023-02-07T11:58:46.000Z
oab91046-1831-436d-a41d-da6ba1b2d385,GATE_OUT,2023-02-07T12:12:21.000Z
1f55d290-49ff-4512-b1c1-ee92ec9680ab,GATE_OUT,2023-02-07T12:22:28.000Z
98ea63ee-bba1-4ea5-8ada-1d0a2dd1f6fd,GATE_IN,2023-02-07T12:33:58.000Z
0b99d382-ea52-4a1d-8e9e-218933c0d7b8,GATE_IN,2023-02-07T12:40:29.000Z
67e4c352-bda1-4289-b0a4-0e25f67af5f2,GATE_IN,2023-02-07T13:04:41.000Z
0e581334-ccca-4141-9731-ddf544b1c549,GATE_IN,2023-02-07T13:04:55.000Z
0b99d382-ea52-4a1d-8e9e-218933c0d7b8,GATE_OUT,2023-02-07T13:07:46.000Z
36ca1a7a-a927-4838-bb36-4fcd974014c9,gate_in,2023-02-07T13:20:45.000Z
33c08c48-f50a-4c72-a975-f8572d65a8db,GATE_IN,2023-02-07T13:20:47.000Z
p3b4e81f-79de-4937-ba87-aec8e7e731af,GATE_OUT,2023-02-07T13:26:34.000Z
5dafb3b2-22aa-4039-a2f0-3cf711f84177,GATE_IN,2023-02-07T13:42:22.000Z
5dafb3b2-22aa-4039-a2f0-3cf711f84177,GATE_OUT,2023-02-07T13:46:42.000Z
0e581334-ccca-4141-9731-ddf544b1c549,GATE_OUT,2023-02-07T13:49:03.000Z
5dafb3b2-22aa-4039-a2f0-3cf711f84177,GATE_IN,2023-02-07T14:01:48.000Z
bfa0f1f9-300e-41ad-bcff-0c3bd79595f1,GATE_OUT,2023-02-07T14:41:14.000Z
1f55d290-49ff-4512-b1c1-ee92ec9680ab,GATE_IN,2023-02-07T14:54:18.000Z
45887b17-5c63-410d-9ae3-e645743c3076,GATE_IN,2023-02-07T15:04:50.000Z
